"county","tract","bg","cbsa","pop10","afact"
"County code","Tract","Block group","CBSA (current)","Population (2010)","bg to cbsa allocation factor"
"18103","9520.00","5","37940",1010,1 
"18103","9521.00","1","37940",935,1 
"18103","9521.00","2","37940",1153,1 
"18103","9521.00","3","37940",1055,1 
"18103","9521.00","4","37940",1295,1 
"18103","9522.00","1","37940",763,1 
"18103","9522.00","2","37940",893,1 
"18103","9522.00","3","37940",593,1 
"18103","9522.00","4","37940",682,1 
"18103","9523.00","1","37940",734,1 
"18103","9523.00","2","37940",725,1 
"18103","9523.00","3","37940",1361,1 
"18103","9524.00","1","37940",812,1 
"18103","9524.00","2","37940",721,1 
"18103","9524.00","3","37940",551,1 
"18103","9524.00","4","37940",812,1 
"18103","9525.00","1","37940",552,1 
"18103","9525.00","2","37940",651,1 
"18103","9525.00","3","37940",992,1 
"18103","9526.00","1","37940",1007,1 
"18103","9526.00","2","37940",1038,1 
"18103","9526.00","3","37940",962,1 
"18103","9526.00","4","37940",738,1 
"18103","9527.00","1","37940",698,1 
"18103","9527.00","2","37940",1070,1 
"18103","9527.00","3","37940",1076,1 
"18103","9527.00","4","37940",932,1 
"18103","9527.00","5","37940",995,1 
"18103","9528.00","1","37940",1590,1 
"18103","9528.00","2","37940",570,1 
"18103","9528.00","3","37940",643,1 
"18103","9529.00","1","37940",5537,1 
"18105","0001.00","1","14020",1769,1 
"18105","0001.00","2","14020",2098,1 
"18105","0001.00","3","14020",1267,1 
"18105","0002.01","1","14020",1103,1 
"18105","0002.01","2","14020",3714,1 
"18105","0002.01","3","14020",2107,1 
"18105","0002.02","1","14020",3643,1 
"18105","0002.02","2","14020",2778,1 
"18105","0003.01","1","14020",1104,1 
"18105","0003.01","2","14020",1027,1 
"18105","0003.01","3","14020",943,1 
"18105","0003.01","4","14020",1328,1 
"18105","0003.02","1","14020",986,1 
"18105","0003.02","2","14020",757,1 
"18105","0003.02","3","14020",814,1 
"18105","0003.02","4","14020",630,1 
"18105","0004.01","1","14020",960,1 
"18105","0004.01","2","14020",596,1 
"18105","0004.01","3","14020",2581,1 
"18105","0004.02","1","14020",3533,1 
"18105","0004.02","2","14020",815,1 
"18105","0005.01","1","14020",1110,1 
"18105","0005.01","2","14020",2284,1 
"18105","0005.01","3","14020",1159,1 
"18105","0005.02","1","14020",1090,1 
"18105","0005.02","2","14020",936,1 
"18105","0005.02","3","14020",1138,1 
"18105","0006.01","1","14020",1112,1 
"18105","0006.01","2","14020",2391,1 
"18105","0006.02","1","14020",2291,1 
"18105","0006.02","2","14020",857,1 
"18105","0007.00","1","14020",1075,1 
"18105","0007.00","2","14020",606,1 
"18105","0007.00","3","14020",1224,1 
"18105","0008.00","1","14020",1104,1 
"18105","0008.00","2","14020",2193,1 
"18105","0008.00","3","14020",729,1 
"18105","0008.00","4","14020",1574,1 
"18105","0009.01","1","14020",1074,1 
"18105","0009.01","2","14020",1438,1 
"18105","0009.03","1","14020",1314,1 
"18105","0009.03","2","14020",766,1 
"18105","0009.03","3","14020",1069,1 
"18105","0009.03","4","14020",1670,1 
"18105","0009.04","1","14020",1262,1 
"18105","0009.04","2","14020",1793,1 
"18105","0009.04","3","14020",2204,1 
"18105","0010.01","1","14020",1993,1 
"18105","0010.01","2","14020",1613,1 
"18105","0010.01","3","14020",1486,1 
"18105","0010.02","1","14020",1177,1 
"18105","0010.02","2","14020",1662,1 
"18105","0010.02","3","14020",1272,1 
"18105","0010.02","4","14020",1768,1 
"18105","0011.01","1","14020",1244,1 
"18105","0011.01","2","14020",1063,1 
"18105","0011.01","3","14020",1351,1 
"18105","0011.01","4","14020",1510,1 
"18105","0011.02","1","14020",1527,1 
"18105","0011.02","2","14020",2642,1 
"18105","0011.03","1","14020",1366,1 
"18105","0011.03","2","14020",1129,1 
"18105","0011.03","3","14020",666,1 
"18105","0012.00","1","14020",1002,1 
"18105","0012.00","2","14020",815,1 
"18105","0012.00","3","14020",1146,1 
"18105","0012.00","4","14020",716,1 
"18105","0012.00","5","14020",865,1 
"18105","0012.00","6","14020",1354,1 
"18105","0013.01","1","14020",2916,1 
"18105","0013.01","2","14020",915,1 
"18105","0013.01","3","14020",682,1 
"18105","0013.01","4","14020",1135,1 
"18105","0013.03","1","14020",1180,1 
"18105","0013.03","2","14020",2376,1 
"18105","0013.03","3","14020",1947,1 
"18105","0013.04","1","14020",1092,1 
"18105","0013.04","2","14020",813,1 
"18105","0013.04","3","14020",1824,1 
"18105","0013.05","1","14020",2460,1 
"18105","0014.01","1","14020",1415,1 
"18105","0014.01","2","14020",614,1 
"18105","0014.02","1","14020",768,1 
"18105","0014.02","2","14020",918,1 
"18105","0014.02","3","14020",1482,1 
"18105","0014.02","4","14020",808,1 
"18105","0014.02","5","14020",1240,1 
"18105","0015.01","1","14020",2393,1 
"18105","0015.01","2","14020",1780,1 
"18105","0015.01","3","14020",1350,1 
"18105","0015.02","1","14020",1525,1 
"18105","0015.02","2","14020",1199,1 
"18105","0016.00","1","14020",2500,1 
"18105","0016.00","2","14020",1715,1 
"18105","0016.00","3","14020",1544,1 
"18107","9567.00","1","18820",1193,1 
"18107","9567.00","2","18820",1352,1 
"18107","9567.00","3","18820",795,1 
"18107","9568.00","1","18820",900,1 
"18107","9568.00","2","18820",849,1 
"18107","9568.00","3","18820",692,1 
"18107","9568.00","4","18820",771,1 
"18107","9569.00","1","18820",1058,1 
"18107","9569.00","2","18820",1505,1 
"18107","9569.00","3","18820",1121,1 
"18107","9569.00","4","18820",1719,1 
"18107","9570.00","1","18820",591,1 
"18107","9570.00","2","18820",981,1 
"18107","9570.00","3","18820",833,1 
"18107","9570.00","4","18820",706,1 
"18107","9570.00","5","18820",1485,1 
"18107","9571.00","1","18820",1265,1 
"18107","9571.00","2","18820",689,1 
"18107","9571.00","3","18820",1619,1 
"18107","9571.00","4","18820",1561,1 
"18107","9572.00","1","18820",743,1 
"18107","9572.00","2","18820",866,1 
"18107","9572.00","3","18820",2176,1 
"18107","9572.00","4","18820",633,1 
"18107","9573.00","1","18820",1197,1 
"18107","9573.00","2","18820",689,1 
"18107","9573.00","3","18820",1332,1 
"18107","9573.00","4","18820",920,1 
"18107","9574.00","1","18820",1886,1 
"18107","9574.00","2","18820",1026,1 
"18107","9574.00","3","18820",1506,1 
"18107","9575.00","1","18820",979,1 
"18107","9575.00","2","18820",1419,1 
"18107","9575.00","3","18820",1067,1 
"18109","5101.00","1","26900",4905,1 
"18109","5101.00","2","26900",2473,1 
"18109","5101.00","3","26900",2327,1 
"18109","5102.01","1","26900",2673,1 
"18109","5102.01","2","26900",770,1 
"18109","5102.01","3","26900",820,1 
"18109","5102.02","1","26900",505,1 
"18109","5102.02","2","26900",790,1 
"18109","5102.02","3","26900",1074,1 
"18109","5102.02","4","26900",1536,1 
"18109","5103.00","1","26900",2695,1 
"18109","5103.00","2","26900",1204,1 
"18109","5103.00","3","26900",906,1 
"18109","5104.01","1","26900",895,1 
"18109","5104.01","2","26900",2104,1 
"18109","5104.01","3","26900",940,1 
"18109","5104.02","1","26900",1897,1 
"18109","5104.02","2","26900",1762,1 
"18109","5104.02","3","26900",1430,1 
"18109","5105.00","1","26900",1208,1 
"18109","5105.00","2","26900",1546,1 
"18109","5105.00","3","26900",1538,1 
"18109","5106.00","1","26900",1233,1 
"18109","5106.00","2","26900",1877,1 
"18109","5106.00","3","26900",2027,1 
"18109","5106.00","4","26900",1857,1 
"18109","5106.00","5","26900",1487,1 
"18109","5107.01","1","26900",406,1 
"18109","5107.01","2","26900",1965,1 
"18109","5107.01","3","26900",1118,1 
"18109","5107.02","1","26900",2520,1 
"18109","5107.02","2","26900",1107,1 
"18109","5107.02","3","26900",1585,1 
"18109","5107.02","4","26900",876,1 
"18109","5108.00","1","26900",1177,1 
"18109","5108.00","2","26900",1057,1 
"18109","5108.00","3","26900",1576,1 
"18109","5109.00","1","26900",1172,1 
"18109","5109.00","2","26900",1476,1 
"18109","5109.00","3","26900",1038,1 
"18109","5110.00","1","26900",1772,1 
"18109","5110.00","2","26900",1703,1 
"18109","5110.00","3","26900",1765,1 
"18109","5110.00","4","26900",1234,1 
"18109","5110.00","5","26900",868,1 
"18111","1004.00","1","16980",2009,1 
"18111","1004.00","2","16980",1588,1 
"18111","1004.00","3","16980",1271,1 
"18111","1004.00","4","16980",1109,1 
"18111","1005.00","1","16980",1097,1 
"18111","1005.00","2","16980",1277,1 
"18111","1005.00","3","16980",886,1 
"18111","1006.00","1","16980",913,1 
"18111","1006.00","2","16980",1134,1 
"18111","1006.00","3","16980",659,1 
"18111","1007.00","1","16980",783,1 
"18111","1007.00","2","16980",797,1 
"18111","1007.00","3","16980",721,1 
"18113","9717.00","1","28340",1160,1 
"18113","9717.00","2","28340",1977,1 
"18113","9717.00","3","28340",1606,1 
"18113","9717.00","4","28340",1347,1 
"18113","9718.00","1","28340",773,1 
"18113","9718.00","2","28340",711,1 
"18113","9718.00","3","28340",928,1 
"18113","9718.00","4","28340",783,1 
"18113","9719.00","1","28340",2595,1 
"18113","9719.00","2","28340",785,1 
"18113","9719.00","3","28340",1677,1 
"18113","9720.00","1","28340",1165,1 
"18113","9720.00","2","28340",1001,1 
"18113","9720.00","3","28340",906,1 
"18113","9721.00","1","28340",958,1 
"18113","9721.00","2","28340",1978,1 
"18113","9721.00","3","28340",1489,1 
"18113","9722.00","1","28340",972,1 
"18113","9722.00","2","28340",1165,1 
"18113","9722.00","3","28340",1493,1 
"18113","9722.00","4","28340",1196,1 
"18113","9723.00","1","28340",1933,1 
"18113","9723.00","2","28340",1722,1 
"18113","9723.00","3","28340",1416,1 
"18113","9724.00","1","28340",1332,1 
"18113","9724.00","2","28340",900,1 
"18113","9724.00","3","28340",1312,1 
"18113","9724.00","4","28340",1523,1 
"18113","9725.00","1","28340",1743,1 
"18113","9725.00","2","28340",1665,1 
"18113","9725.00","3","28340",1923,1 
"18113","9725.00","4","28340",1180,1 
"18113","9726.00","1","28340",1862,1 
"18113","9726.00","2","28340",1165,1 
"18113","9726.00","3","28340",1195,1 
"18115","9657.00","1","17140",726,1 
"18115","9657.00","2","17140",1038,1 
"18115","9657.00","3","17140",818,1 
"18115","9658.00","1","17140",1633,1 
"18115","9658.00","2","17140",1129,1 
"18115","9658.00","3","17140",784,1 
"18117","9513.00","1"," ",1860,1 
"18117","9513.00","2"," ",634,1 
"18117","9513.00","3"," ",1023,1 
"18117","9514.00","1"," ",1365,1 
"18117","9514.00","2"," ",1001,1 
"18117","9514.00","3"," ",790,1 
"18117","9515.00","1"," ",1109,1 
"18117","9515.00","2"," ",642,1 
"18117","9515.00","3"," ",614,1 
"18117","9515.00","4"," ",618,1 
"18117","9516.00","1"," ",1916,1 
"18117","9516.00","2"," ",1556,1 
"18117","9517.00","1"," ",982,1 
"18117","9517.00","2"," ",560,1 
"18117","9517.00","3"," ",963,1 
"18117","9517.00","4"," ",682,1 
"18117","9518.00","1"," ",940,1 
"18117","9518.00","2"," ",1341,1 
"18117","9518.00","3"," ",1244,1 
"18119","9555.00","1","14020",2298,1 
"18119","9555.00","2","14020",1289,1 
"18119","9556.00","1","14020",1867,1 
"18119","9556.00","2","14020",820,1 
"18119","9556.00","3","14020",1163,1 
"18119","9557.00","1","14020",1517,1 
"18119","9557.00","2","14020",1587,1 
"18119","9557.00","3","14020",888,1 
"18119","9557.00","4","14020",1125,1 
"18119","9558.00","1","14020",1539,1 
"18119","9558.00","2","14020",1309,1 
"18119","9558.00","3","14020",592,1 
"18119","9558.00","4","14020",732,1 
"18119","9559.00","1","14020",1583,1 
"18119","9559.00","2","14020",1388,1 
"18119","9559.00","3","14020",1878,1 
"18121","0301.00","1"," ",815,1 
"18121","0301.00","2"," ",811,1 
"18121","0301.00","3"," ",1323,1 
"18121","0301.00","4"," ",997,1 
"18121","0302.00","1"," ",755,1 
"18121","0302.00","2"," ",678,1 
"18121","0302.00","3"," ",718,1 
"18121","0302.00","4"," ",994,1 
"18121","0303.00","1"," ",1167,1 
"18121","0303.00","2"," ",608,1 
"18121","0303.00","3"," ",696,1 
"18121","0303.00","4"," ",1899,1 
"18121","0303.00","5"," ",732,1 
"18121","0304.00","1"," ",951,1 
"18121","0304.00","2"," ",625,1 
"18121","0304.00","3"," ",1028,1 
"18121","0304.00","4"," ",1083,1 
"18121","0304.00","5"," ",746,1 
"18121","0304.00","6"," ",713,1 
"18123","9522.00","1"," ",1087,1 
"18123","9522.00","2"," ",1001,1 
"18123","9522.00","3"," ",2472,1 
"18123","9522.00","4"," ",785,1 
"18123","9523.00","1"," ",1143,1 
"18123","9523.00","2"," ",1006,1 
"18123","9523.00","3"," ",1303,1 
"18123","9524.00","1"," ",1137,1 
"18123","9524.00","2"," ",848,1 
"18123","9524.00","3"," ",917,1 
"18123","9524.00","4"," ",1197,1 
"18123","9525.00","1"," ",992,1 
"18123","9525.00","2"," ",762,1 
"18123","9525.00","3"," ",1040,1 
"18123","9525.00","4"," ",1298,1 
"18123","9526.00","1"," ",1264,1 
"18123","9526.00","2"," ",1086,1 
"18125","9539.00","1","27540",768,1 
"18125","9539.00","2","27540",1428,1 
"18125","9539.00","3","27540",1249,1 
"18125","9540.00","1","27540",723,1 
"18125","9540.00","2","27540",1111,1 
"18125","9540.00","3","27540",1155,1 
"18125","9541.00","1","27540",807,1 
"18125","9541.00","2","27540",1808,1 
"18125","9541.00","3","27540",697,1 
"18125","9542.00","1","27540",657,1 
"18125","9542.00","2","27540",796,1 
"18125","9542.00","3","27540",1026,1 
"18125","9542.00","4","27540",620,1 
"18127","0501.01","1","16980",1064,1 
"18127","0501.01","2","16980",3285,1 
"18127","0501.01","3","16980",2904,1 
"18127","0501.01","4","16980",2066,1 
"18127","0501.03","1","16980",594,1 
"18127","0501.03","2","16980",734,1 
"18127","0501.03","3","16980",1214,1 
"18127","0501.03","4","16980",2424,1 
"18127","0501.03","5","16980",1529,1 
"18127","0501.03","6","16980",1554,1 
"18127","0502.02","1","16980",1294,1 
"18127","0502.02","2","16980",646,1 
"18127","0502.02","3","16980",698,1 
"18127","0502.02","4","16980",673,1 
"18127","0502.02","5","16980",2931,1 
"18127","0502.03","1","16980",2073,1 
"18127","0502.03","2","16980",2025,1 
"18127","0502.03","3","16980",2561,1 
"18127","0503.00","1","16980",983,1 
"18127","0503.00","2","16980",1544,1 
"18127","0503.00","3","16980",1013,1 
"18127","0503.00","4","16980",2943,1 
"18127","0504.02","1","16980",2857,1 
"18127","0504.02","2","16980",2704,1 
"18127","0504.02","3","16980",1071,1 
"18127","0504.02","4","16980",1282,1 
"18127","0504.05","1","16980",1110,1 
"18127","0504.07","1","16980",855,1 
"18127","0504.07","2","16980",1382,1 
"18127","0504.07","3","16980",1498,1 
"18127","0505.01","1","16980",1819,1 
"18127","0505.01","2","16980",2689,1 
"18127","0505.01","3","16980",1642,1 
"18127","0505.03","1","16980",2680,1 
"18127","0505.03","2","16980",918,1 
"18127","0505.03","3","16980",1616,1 
"18127","0505.05","1","16980",2469,1 
"18127","0505.06","1","16980",2509,1 
"18127","0505.06","2","16980",3132,1 
"18127","0505.07","1","16980",2860,1 
"18127","0505.07","2","16980",1113,1 
"18127","0505.08","1","16980",2362,1 
"18127","0505.08","2","16980",1864,1 
"18127","0505.08","3","16980",1845,1 
"18127","0505.09","1","16980",2046,1 
"18127","0505.09","2","16980",2757,1 
"18127","0506.02","1","16980",2599,1 
"18127","0506.02","2","16980",1838,1 
"18127","0506.03","1","16980",3413,1 
"18127","0506.04","1","16980",1278,1 
"18127","0506.04","2","16980",2715,1 
"18127","0506.04","3","16980",3063,1 
"18127","0506.04","4","16980",1035,1 
"18127","0507.02","1","16980",1398,1 
"18127","0507.02","2","16980",2859,1 
"18127","0507.02","3","16980",2247,1 
"18127","0507.02","4","16980",1669,1 
"18127","0507.03","1","16980",1612,1 
"18127","0507.03","2","16980",1797,1 
"18127","0507.04","1","16980",3152,1 
"18127","0507.04","2","16980",1671,1 
"18127","0508.00","1","16980",1093,1 
"18127","0508.00","2","16980",1860,1 
"18127","0508.00","3","16980",1872,1 
"18127","0508.00","4","16980",1878,1 
"18127","0509.00","1","16980",2479,1 
"18127","0509.00","2","16980",1708,1 
"18127","0510.02","1","16980",1533,1 
"18127","0510.02","2","16980",3684,1 
"18127","0510.02","3","16980",3252,1 
"18127","0510.05","1","16980",1654,1 
"18127","0510.05","2","16980",2771,1 
"18127","0510.06","1","16980",2979,1 
"18127","0510.06","2","16980",1438,1 
"18127","0510.07","1","16980",3097,1 
"18127","0510.07","2","16980",2206,1 
"18127","0510.07","3","16980",1854,1 
"18127","0510.08","1","16980",2210,1 
"18127","0511.01","1","16980",2510,1 
"18127","0511.01","2","16980",2332,1 
"18127","0511.01","3","16980",1318,1 
"18127","0511.02","1","16980",2210,1 
"18127","0511.02","2","16980",2222,1 
"18127","9800.01","1","16980",5,1 
"18129","0401.00","1","21780",875,1 
"18129","0401.00","2","21780",830,1 
"18129","0401.00","3","21780",795,1 
"18129","0401.00","4","21780",964,1 
"18129","0401.00","5","21780",1231,1 
"18129","0401.00","6","21780",1044,1 
"18129","0402.00","1","21780",650,1 
"18129","0402.00","2","21780",776,1 
"18129","0402.00","3","21780",915,1 
"18129","0403.00","1","21780",1258,1 
"18129","0403.00","2","21780",1223,1 
"18129","0404.00","1","21780",1165,1 
"18129","0404.00","2","21780",2158,1 
"18129","0404.00","3","21780",1058,1 
"18129","0404.00","4","21780",1265,1 
"18129","0405.00","1","21780",846,1 
"18129","0405.00","2","21780",636,1 
"18129","0405.00","3","21780",1835,1 
"18129","0406.00","1","21780",1781,1 
"18129","0406.00","2","21780",839,1 
"18129","0406.00","3","21780",854,1 
"18129","0407.00","1","21780",1433,1 
"18129","0407.00","2","21780",908,1 
"18129","0407.00","3","21780",571,1 
"18131","9589.00","1"," ",1031,1 
"18131","9589.00","2"," ",959,1 
"18131","9589.00","3"," ",802,1 
"18131","9590.00","1"," ",1194,1 
"18131","9590.00","2"," ",1191,1 
"18131","9590.00","3"," ",1232,1 
"18131","9591.00","1"," ",738,1 
"18131","9591.00","2"," ",1130,1 
"18131","9591.00","3"," ",957,1 
"18131","9591.00","4"," ",959,1 
"18131","9592.00","1"," ",1358,1 
"18131","9592.00","2"," ",1113,1 
"18131","9592.00","3"," ",738,1 
"18133","9560.00","1","26900",933,1 
"18133","9560.00","2","26900",760,1 
"18133","9560.00","3","26900",858,1 
"18133","9560.00","4","26900",704,1 
"18133","9561.00","1","26900",1632,1 
"18133","9561.00","2","26900",1003,1 
"18133","9562.00","1","26900",1755,1 
"18133","9562.00","2","26900",823,1 
"18133","9562.00","3","26900",1873,1 
"18133","9562.00","4","26900",888,1 
"18133","9563.00","1","26900",2249,1 
"18133","9563.00","2","26900",1661,1 
"18133","9563.00","3","26900",925,1 
"18133","9563.00","4","26900",1052,1 
"18133","9563.00","5","26900",1413,1 
"18133","9564.00","1","26900",3106,1 
"18133","9564.00","2","26900",1824,1 
"18133","9564.00","3","26900",1002,1 
"18133","9564.00","4","26900",1226,1 
"18133","9565.00","1","26900",1412,1 
"18133","9565.00","2","26900",1355,1 
"18133","9565.00","3","26900",1900,1 
"18133","9565.00","4","26900",1380,1 
"18133","9566.00","1","26900",827,1 
"18133","9566.00","2","26900",1229,1 
"18133","9566.00","3","26900",3223,1 
"18133","9566.00","4","26900",950,1 
"18135","9514.00","1"," ",966,1 
"18135","9514.00","2"," ",774,1 
"18135","9514.00","3"," ",887,1 
