"county","tract","bg","ur","pop10","afact"
"County code","Tract","Block group","Urban/rural","Population (2010)","bg to ur allocation factor"
"08005","0067.04","3","U",1163,1 
"08005","0067.04","4","U",799,1 
"08005","0067.05","1","U",1748,1 
"08005","0067.06","1","U",1778,1 
"08005","0067.06","2","U",2179,1 
"08005","0067.06","3","U",763,1 
"08005","0067.07","1","U",1458,1 
"08005","0067.07","2","U",909,1 
"08005","0067.07","3","U",1121,1 
"08005","0067.07","4","U",1042,1 
"08005","0067.08","1","U",1875,1 
"08005","0067.08","2","U",1116,1 
"08005","0067.08","3","U",1988,1 
"08005","0067.09","1","U",1391,1 
"08005","0067.09","2","U",1201,1 
"08005","0067.09","3","U",937,1 
"08005","0067.09","4","U",1353,1 
"08005","0067.11","1","U",886,1 
"08005","0067.11","2","U",814,1 
"08005","0067.11","3","U",899,1 
"08005","0067.11","4","U",1270,1 
"08005","0067.12","1","U",1011,1 
"08005","0067.12","2","U",208,1 
"08005","0067.13","1","U",1209,1 
"08005","0068.08","1","U",2136,1 
"08005","0068.08","2","U",1154,1 
"08005","0068.08","3","U",2185,1 
"08005","0068.15","1","U",709,1 
"08005","0068.15","2","U",1117,1 
"08005","0068.15","3","U",1823,1 
"08005","0068.15","4","U",408,1 
"08005","0068.54","1","U",2383,1 
"08005","0068.55","1","U",3009,1 
"08005","0068.55","2","U",2088,1 
"08005","0068.56","1","U",1158,1 
"08005","0068.56","2","U",2164,1 
"08005","0068.56","3","U",3097,1 
"08005","0068.56","4","U",1229,1 
"08005","0068.57","1","U",1005,1 
"08005","0068.57","2","U",1153,1 
"08005","0068.58","1","U",1585,1 
"08005","0068.58","2","U",1395,1 
"08005","0068.58","3","U",1163,1 
"08005","0071.01","1","R",1973,1 
"08005","0071.01","2","R",1130,1 
"08005","0071.01","3","R",801,1 
"08005","0071.01","4","R",1203,1 
"08005","0071.03","1","R",1585,1 
"08005","0071.04","1","R",1,0.0008 
"08005","0071.04","1","U",1247,0.9992 
"08005","0071.04","2","R",74,0.0473 
"08005","0071.04","2","U",1492,0.9527 
"08005","0071.04","3","R",289,0.1348 
"08005","0071.04","3","U",1855,0.8652 
"08005","0071.05","1","R",8,0.0046 
"08005","0071.05","1","U",1722,0.9954 
"08005","0071.05","2","R",1276,0.9294 
"08005","0071.05","2","U",97,0.0706 
"08005","0071.06","1","R",319,0.1929 
"08005","0071.06","1","U",1335,0.8071 
"08005","0071.06","2","R",16,0.0061 
"08005","0071.06","2","U",2624,0.9939 
"08005","0071.07","1","U",2560,1 
"08005","0071.07","2","R",90,0.0481 
"08005","0071.07","2","U",1780,0.9519 
"08005","0072.01","1","U",990,1 
"08005","0072.01","2","U",1777,1 
"08005","0072.01","3","U",822,1 
"08005","0072.02","1","U",1742,1 
"08005","0072.02","2","U",856,1 
"08005","0072.02","3","U",1317,1 
"08005","0073.01","1","U",1259,1 
"08005","0073.01","2","U",1289,1 
"08005","0073.02","1","U",1891,1 
"08005","0073.02","2","U",779,1 
"08005","0073.02","3","U",1219,1 
"08005","0073.02","4","U",1038,1 
"08005","0074.00","1","U",1543,1 
"08005","0074.00","2","U",1031,1 
"08005","0074.00","3","U",1042,1 
"08005","0074.00","4","U",1376,1 
"08005","0075.00","1","U",1408,1 
"08005","0075.00","2","U",1050,1 
"08005","0076.00","1","U",440,1 
"08005","0076.00","2","U",975,1 
"08005","0076.00","3","U",877,1 
"08005","0076.00","4","U",964,1 
"08005","0077.02","1","U",1139,1 
"08005","0077.02","2","U",1200,1 
"08005","0077.02","3","U",1829,1 
"08005","0077.03","1","U",902,1 
"08005","0077.03","2","U",947,1 
"08005","0077.03","3","U",2226,1 
"08005","0077.04","1","U",1600,1 
"08005","0077.04","2","U",1579,1 
"08005","0077.04","3","U",1618,1 
"08005","0151.00","1","U",1357,1 
"08005","0151.00","2","U",1164,1 
"08005","0800.00","1","U",1924,1 
"08005","0800.00","2","U",1513,1 
"08005","0801.00","1","U",1102,1 
"08005","0801.00","2","U",1191,1 
"08005","0801.00","3","U",1984,1 
"08005","0802.00","1","U",937,1 
"08005","0802.00","2","U",1813,1 
"08005","0802.00","3","U",1067,1 
"08005","0802.00","4","U",1269,1 
"08005","0803.00","1","U",901,1 
"08005","0803.00","2","U",1448,1 
"08005","0803.00","3","U",2659,1 
"08005","0803.00","4","U",693,1 
"08005","0804.00","1","U",697,1 
"08005","0804.00","2","U",1662,1 
"08005","0804.00","3","U",1016,1 
"08005","0804.00","4","U",1125,1 
"08005","0805.00","1","U",1751,1 
"08005","0805.00","2","U",1308,1 
"08005","0806.00","1","U",1458,1 
"08005","0806.00","2","U",1298,1 
"08005","0806.00","3","U",974,1 
"08005","0807.00","1","U",2096,1 
"08005","0807.00","2","U",1753,1 
"08005","0807.00","3","U",1696,1 
"08005","0808.00","1","U",1884,1 
"08005","0808.00","2","U",777,1 
"08005","0809.00","1","U",2005,1 
"08005","0809.00","2","U",1972,1 
"08005","0810.00","1","U",1684,1 
"08005","0810.00","2","U",893,1 
"08005","0810.00","3","U",1584,1 
"08005","0810.00","4","U",1289,1 
"08005","0811.00","1","U",982,1 
"08005","0811.00","2","U",806,1 
"08005","0811.00","3","U",2113,1 
"08005","0811.00","4","U",1475,1 
"08005","0812.00","1","U",1847,1 
"08005","0812.00","2","U",1556,1 
"08005","0812.00","3","U",1059,1 
"08005","0813.00","1","U",1535,1 
"08005","0813.00","2","U",1584,1 
"08005","0814.00","1","U",802,1 
"08005","0814.00","2","U",960,1 
"08005","0814.00","3","U",1235,1 
"08005","0814.00","4","U",1174,1 
"08005","0815.00","1","U",1349,1 
"08005","0815.00","2","U",1690,1 
"08005","0816.00","1","U",703,1 
"08005","0816.00","2","U",1530,1 
"08005","0816.00","3","U",1318,1 
"08005","0816.00","4","U",1308,1 
"08005","0817.00","1","U",1827,1 
"08005","0817.00","2","U",955,1 
"08005","0818.00","1","U",2771,1 
"08005","0818.00","2","U",1451,1 
"08005","0818.00","3","U",1199,1 
"08005","0819.00","1","U",1179,1 
"08005","0819.00","2","U",1660,1 
"08005","0819.00","3","U",2232,1 
"08005","0819.00","4","U",1261,1 
"08005","0820.00","1","U",1921,1 
"08005","0820.00","2","U",970,1 
"08005","0820.00","3","U",906,1 
"08005","0821.00","1","U",1408,1 
"08005","0821.00","2","U",2396,1 
"08005","0821.00","3","U",2946,1 
"08005","0822.00","1","U",1250,1 
"08005","0822.00","2","U",1588,1 
"08005","0822.00","3","U",1771,1 
"08005","0822.00","4","U",1018,1 
"08005","0823.00","1","U",921,1 
"08005","0823.00","2","U",2715,1 
"08005","0824.00","1","U",1838,1 
"08005","0824.00","2","U",1612,1 
"08005","0824.00","3","U",815,1 
"08005","0825.00","1","U",1363,1 
"08005","0825.00","2","U",947,1 
"08005","0826.00","1","U",1329,1 
"08005","0826.00","2","U",1056,1 
"08005","0826.00","3","U",1000,1 
"08005","0826.00","4","U",1674,1 
"08005","0827.00","1","U",1787,1 
"08005","0827.00","2","U",1712,1 
"08005","0828.00","1","U",1446,1 
"08005","0828.00","2","U",710,1 
"08005","0828.00","3","U",1995,1 
"08005","0828.00","4","U",879,1 
"08005","0829.00","1","U",1536,1 
"08005","0829.00","2","U",2052,1 
"08005","0829.00","3","U",934,1 
"08005","0830.00","1","R",246,0.0758 
"08005","0830.00","1","U",2999,0.9242 
"08005","0831.00","1","U",625,1 
"08005","0831.00","2","U",2394,1 
"08005","0831.00","3","U",2469,1 
"08005","0831.00","4","U",1251,1 
"08005","0832.00","1","U",1759,1 
"08005","0832.00","2","U",2425,1 
"08005","0832.00","3","U",3088,1 
"08005","0832.00","4","U",1420,1 
"08005","0833.00","1","U",897,1 
"08005","0833.00","2","U",1722,1 
"08005","0833.00","3","U",1780,1 
"08005","0834.00","1","U",2333,1 
"08005","0834.00","2","U",2479,1 
"08005","0834.00","3","U",1873,1 
"08005","0835.00","1","U",918,1 
"08005","0835.00","2","U",836,1 
"08005","0835.00","3","U",799,1 
"08005","0835.00","4","U",1812,1 
"08005","0835.00","5","U",909,1 
"08005","0836.00","1","U",1719,1 
"08005","0836.00","2","U",1316,1 
"08005","0836.00","3","U",626,1 
"08005","0837.00","1","U",1857,1 
"08005","0837.00","2","U",2499,1 
"08005","0838.00","1","U",1467,1 
"08005","0838.00","2","U",723,1 
"08005","0838.00","3","U",652,1 
"08005","0839.00","1","U",1684,1 
"08005","0839.00","2","U",1169,1 
"08005","0840.00","1","U",791,1 
"08005","0840.00","2","U",784,1 
"08005","0840.00","3","U",752,1 
"08005","0841.00","1","U",1046,1 
"08005","0841.00","2","U",1835,1 
"08005","0841.00","3","U",1554,1 
"08005","0842.00","1","U",1513,1 
"08005","0842.00","2","U",906,1 
"08005","0842.00","3","U",1129,1 
"08005","0843.00","1","U",2468,1 
"08005","0843.00","2","U",988,1 
"08005","0844.00","1","U",1654,1 
"08005","0844.00","2","U",1489,1 
"08005","0845.00","1","U",1162,1 
"08005","0845.00","2","U",1546,1 
"08005","0846.00","1","U",898,1 
"08005","0846.00","2","U",763,1 
"08005","0846.00","3","U",956,1 
"08005","0846.00","4","U",2579,1 
"08005","0847.00","1","U",962,1 
"08005","0847.00","2","U",1117,1 
"08005","0847.00","3","U",746,1 
"08005","0847.00","4","U",1840,1 
"08005","0848.00","1","U",1449,1 
"08005","0848.00","2","U",1275,1 
"08005","0848.00","3","U",720,1 
"08005","0849.00","1","U",1537,1 
"08005","0849.00","2","U",1529,1 
"08005","0850.00","1","U",1805,1 
"08005","0851.00","1","U",2064,1 
"08005","0851.00","2","U",1920,1 
"08005","0851.00","3","U",2714,1 
"08005","0852.00","1","U",1349,1 
"08005","0852.00","2","U",1460,1 
"08005","0853.00","1","U",2284,1 
"08005","0854.00","1","U",1758,1 
"08005","0854.00","2","U",1313,1 
"08005","0854.00","3","U",1249,1 
"08005","0855.00","1","U",1621,1 
"08005","0855.00","2","U",2227,1 
"08005","0855.00","3","U",1468,1 
"08005","0856.00","1","U",1514,1 
"08005","0856.00","2","U",1689,1 
"08005","0857.00","1","U",1710,1 
"08005","0857.00","2","U",749,1 
"08005","0857.00","3","U",976,1 
"08005","0857.00","4","U",1176,1 
"08005","0858.00","1","U",1706,1 
"08005","0859.00","1","U",1132,1 
"08005","0859.00","2","U",2116,1 
"08005","0860.00","1","U",2267,1 
"08005","0860.00","2","U",1589,1 
"08005","0860.00","3","U",2814,1 
"08005","0860.00","4","U",1014,1 
"08005","0861.00","1","U",1269,1 
"08005","0861.00","2","U",2331,1 
"08005","0861.00","3","U",1184,1 
"08005","0862.00","1","U",1986,1 
"08005","0862.00","2","U",1510,1 
"08005","0862.00","3","U",2318,1 
"08005","0863.00","1","U",695,1 
"08005","0863.00","2","U",1599,1 
"08005","0863.00","3","U",1402,1 
"08005","0864.00","1","U",1294,1 
"08005","0864.00","2","U",686,1 
"08005","0865.00","1","U",1579,1 
"08005","0865.00","2","U",2394,1 
"08005","0865.00","3","U",659,1 
"08005","0866.00","1","U",2482,1 
"08005","0866.00","2","U",1593,1 
"08005","0867.00","1","U",2726,1 
"08005","0867.00","2","U",885,1 
"08005","0868.00","1","U",1391,1 
"08005","0868.00","2","U",2138,1 
"08005","0868.00","3","U",1482,1 
"08005","0868.00","4","U",1095,1 
"08005","0869.00","1","U",1006,1 
"08005","0869.00","2","U",1817,1 
"08005","0870.00","1","U",1379,1 
"08005","0870.00","2","U",876,1 
"08005","0870.00","3","U",2295,1 
"08005","0871.00","1","U",1053,1 
"08005","0871.00","2","U",1452,1 
"08005","0872.00","1","U",1663,1 
"08005","0872.00","2","U",1095,1 
"08005","0872.00","3","U",1010,1 
"08005","0873.00","1","U",2049,1 
"08005","0873.00","2","U",2238,1 
"08005","0873.00","3","U",637,1 
"08005","0873.00","4","U",909,1 
"08005","0873.00","5","U",1254,1 
"08007","9404.00","1","R",633,1 
"08007","9404.00","2","R",555,1 
"08007","9742.00","1","R",1380,0.8852 
"08007","9742.00","1","U",179,0.1148 
"08007","9742.00","2","R",11,0.0085 
"08007","9742.00","2","U",1283,0.9915 
"08007","9742.00","3","R",471,0.1887 
"08007","9742.00","3","U",2025,0.8113 
"08007","9743.00","1","R",857,1 
"08007","9743.00","2","R",1006,0.7227 
"08007","9743.00","2","U",386,0.2773 
"08007","9743.00","3","R",878,0.7092 
"08007","9743.00","3","U",360,0.2908 
"08007","9744.00","1","R",925,0.81 
"08007","9744.00","1","U",217,0.19 
"08007","9744.00","2","R",459,0.5 
"08007","9744.00","2","U",459,0.5 
"08009","9646.00","1","R",658,1 
"08009","9646.00","2","R",1080,1 
"08009","9647.00","1","R",1024,1 
"08009","9647.00","2","R",1026,1 
"08011","9667.00","1","R",1036,1 
"08011","9667.00","2","R",1052,1 
"08011","9667.00","3","R",284,0.2606 
"08011","9667.00","3","U",806,0.7394 
"08011","9667.00","4","U",741,1 
"08011","9667.00","5","R",95,0.0368 
"08011","9667.00","5","U",2485,0.9632 
"08013","0121.01","1","U",1025,1 
"08013","0121.01","2","U",1649,1 
"08013","0121.01","3","U",1147,1 
"08013","0121.01","4","U",949,1 
"08013","0121.02","1","U",1529,1 
"08013","0121.02","2","U",1406,1 
"08013","0121.02","3","U",1002,1 
"08013","0121.02","4","U",1678,1 
"08013","0121.02","5","U",851,1 
"08013","0121.03","1","U",938,1 
"08013","0121.03","2","U",1038,1 
"08013","0121.03","3","U",1828,1 
"08013","0121.04","1","U",1311,1 
"08013","0121.04","2","U",1227,1 
"08013","0121.05","1","U",1065,1 
"08013","0121.05","2","U",2029,1 
"08013","0121.05","3","U",1282,1 
"08013","0121.05","4","U",1213,1 
"08013","0122.01","1","U",609,1 
"08013","0122.01","2","U",1303,1 
"08013","0122.01","3","U",1476,1 
"08013","0122.02","1","U",1272,1 
"08013","0122.02","2","U",1679,1 
"08013","0122.02","3","U",1761,1 
"08013","0122.02","4","U",1135,1 
"08013","0122.03","1","U",1521,1 
"08013","0122.03","2","U",2149,1 
"08013","0122.03","3","U",1690,1 
"08013","0122.03","4","U",721,1 
"08013","0122.04","1","U",1006,1 
"08013","0122.04","2","U",1460,1 
"08013","0122.04","3","U",1090,1 
"08013","0123.00","1","U",4163,1 
"08013","0123.00","2","U",2033,1 
"08013","0124.01","1","U",1473,1 
"08013","0124.01","2","U",1805,1 
"08013","0124.01","3","U",775,1 
"08013","0124.01","4","U",1646,1 
"08013","0125.01","1","U",1784,1 
"08013","0125.01","2","U",667,1 
"08013","0125.05","1","U",757,1 
"08013","0125.05","2","R",6,0.0022 
"08013","0125.05","2","U",2696,0.9978 
"08013","0125.05","3","R",247,0.3841 
"08013","0125.05","3","U",396,0.6159 
"08013","0125.07","1","U",1485,1 
"08013","0125.07","2","U",1721,1 
"08013","0125.07","3","U",996,1 
"08013","0125.08","1","U",884,1 
"08013","0125.08","2","U",1164,1 
"08013","0125.08","3","U",785,1 
"08013","0125.09","1","U",829,1 
"08013","0125.09","2","U",1720,1 
"08013","0125.09","3","U",698,1 
"08013","0125.10","1","U",619,1 
"08013","0125.10","2","U",1066,1 
"08013","0125.10","3","U",1785,1 
"08013","0125.10","4","R",349,0.4125 
"08013","0125.10","4","U",497,0.5875 
"08013","0125.11","1","U",1891,1 
"08013","0125.11","2","U",1637,1 
"08013","0125.11","3","U",2737,1 
"08013","0126.03","1","U",2480,1 
"08013","0126.03","2","U",904,1 
"08013","0126.05","1","U",497,1 
"08013","0126.05","2","U",1032,1 
"08013","0126.07","1","U",976,1 
"08013","0126.07","2","U",1023,1 
"08013","0126.07","3","U",787,1 
"08013","0126.07","4","U",1472,1 
"08013","0126.08","1","U",2239,1 
"08013","0127.01","1","R",263,0.4391 
"08013","0127.01","1","U",336,0.5609 
"08013","0127.01","2","R",1329,1 
"08013","0127.01","3","R",282,0.1352 
"08013","0127.01","3","U",1804,0.8648 
"08013","0127.01","4","U",1434,1 
"08013","0127.05","1","U",1100,1 
"08013","0127.05","2","U",1882,1 
"08013","0127.05","3","U",525,1 
"08013","0127.07","1","R",396,0.2874 
"08013","0127.07","1","U",982,0.7126 
"08013","0127.07","2","R",450,0.5515 
"08013","0127.07","2","U",366,0.4485 
"08013","0127.08","1","U",1095,1 
"08013","0127.08","2","U",753,1 
"08013","0127.08","3","U",2639,1 
"08013","0127.08","4","U",636,1 
"08013","0127.09","1","R",387,0.2137 
"08013","0127.09","1","U",1424,0.7863 
"08013","0127.10","1","R",204,0.4605 
"08013","0127.10","1","U",239,0.5395 
"08013","0127.10","2","U",1799,1 
"08013","0127.10","3","R",458,0.3174 
"08013","0127.10","3","U",985,0.6826 
"08013","0128.00","1","R",202,0.1626 
"08013","0128.00","1","U",1040,0.8374 
"08013","0128.00","2","U",2012,1 
"08013","0128.00","3","R",15,0.0037 
"08013","0128.00","3","U",4035,0.9963 
"08013","0128.00","4","R",46,0.0271 
"08013","0128.00","4","U",1649,0.9729 
"08013","0128.00","5","R",531,0.2913 
"08013","0128.00","5","U",1292,0.7087 
"08013","0129.03","1","U",2195,1 
"08013","0129.04","1","U",1923,1 
"08013","0129.04","2","U",3233,1 
"08013","0129.05","1","U",1559,1 
"08013","0129.05","2","U",922,1 
"08013","0129.07","1","U",1884,1 
"08013","0129.07","2","U",1038,1 
"08013","0130.03","1","R",84,0.0543 
"08013","0130.03","1","U",1463,0.9457 
"08013","0130.03","2","R",155,0.315 
"08013","0130.03","2","U",337,0.685 
"08013","0130.03","3","R",4,0.005 
"08013","0130.03","3","U",804,0.995 
"08013","0130.03","4","U",2605,1 
"08013","0130.04","1","U",1129,1 
"08013","0130.04","2","U",2285,1 
"08013","0130.05","1","U",1277,1 
"08013","0130.05","2","U",1807,1 
"08013","0130.06","1","U",1509,1 
"08013","0130.06","2","U",1179,1 
"08013","0130.06","3","U",2616,1 
"08013","0132.01","1","R",1212,0.7916 
"08013","0132.01","1","U",319,0.2084 
"08013","0132.02","1","R",716,1 
"08013","0132.02","2","R",659,1 
"08013","0132.05","1","R",64,0.0414 
"08013","0132.05","1","U",1483,0.9586 
"08013","0132.05","2","R",512,0.1922 
"08013","0132.05","2","U",2152,0.8078 
"08013","0132.05","3","R",7,0.0081 
"08013","0132.05","3","U",860,0.9919 
"08013","0132.07","1","U",2262,1 
"08013","0132.07","2","U",585,1 
"08013","0132.07","3","U",1429,1 
"08013","0132.08","1","U",2378,1 
"08013","0132.08","2","U",965,1 
"08013","0132.08","3","U",2412,1 
"08013","0132.10","1","U",1864,1 
"08013","0132.10","2","U",1488,1 
"08013","0132.10","3","U",1680,1 
"08013","0132.11","1","R",3,0.0011 
"08013","0132.11","1","U",2621,0.9989 
"08013","0132.11","2","R",970,0.5465 
"08013","0132.11","2","U",805,0.4535 
"08013","0132.11","3","U",1213,1 
"08013","0132.12","1","R",133,0.1776 
"08013","0132.12","1","U",616,0.8224 
"08013","0132.12","2","R",12,0.0075 
"08013","0132.12","2","U",1579,0.9925 
"08013","0132.12","3","U",2005,1 
"08013","0132.13","1","R",178,0.0635 
"08013","0132.13","1","U",2624,0.9365 
"08013","0132.13","2","U",3404,1 
"08013","0132.13","3","R",107,0.1005 
"08013","0132.13","3","U",958,0.8995 
"08013","0133.02","1","U",1007,1 
"08013","0133.02","2","U",767,1 
"08013","0133.02","3","U",891,1 
"08013","0133.02","4","U",902,1 
"08013","0133.02","5","U",1565,1 
"08013","0133.05","1","U",1459,1 
"08013","0133.05","2","U",1704,1 
"08013","0133.05","3","U",1696,1 
"08013","0133.06","1","U",2179,1 
"08013","0133.06","2","U",2410,1 
"08013","0133.07","1","U",1938,1 
"08013","0133.07","2","U",1666,1 
"08013","0133.08","1","U",827,1 
"08013","0133.08","2","U",1935,1 
"08013","0133.08","3","U",703,1 
"08013","0134.01","1","U",1257,1 
"08013","0134.01","2","U",818,1 
"08013","0134.01","3","U",1200,1 
"08013","0134.02","1","U",1415,1 
"08013","0134.02","2","U",809,1 
"08013","0134.02","3","U",2177,1 
"08013","0134.02","4","U",749,1 
"08013","0134.02","5","U",2423,1 
"08013","0135.03","1","U",690,1 
"08013","0135.03","2","U",1556,1 
"08013","0135.03","3","U",2265,1 
"08013","0135.03","4","U",967,1 
"08013","0135.05","1","U",784,1 
"08013","0135.05","2","U",1289,1 
"08013","0135.05","3","U",1758,1 
"08013","0135.06","1","U",4058,1 
"08013","0135.07","1","U",1491,1 
"08013","0135.07","2","U",1906,1 
"08013","0135.08","1","U",2839,1 
"08013","0135.08","2","U",1889,1 
"08013","0135.08","3","U",1847,1 
"08013","0136.01","1","R",1559,0.9689 
"08013","0136.01","1","U",50,0.0311 
"08013","0136.01","2","R",1647,1 
"08013","0136.01","3","R",575,1 
"08013","0136.02","1","R",567,1 
"08013","0136.02","2","R",345,1 
"08013","0137.01","1","R",2041,0.6266 
"08013","0137.01","1","U",1216,0.3733 
"08013","0137.01","2","R",825,1 
"08013","0137.01","3","R",955,0.9765 
"08013","0137.01","3","U",23,0.0235 
"08013","0137.01","4","R",1274,1 
"08013","0137.02","1","R",988,1 
"08013","0137.02","2","R",1329,1 
"08013","0137.02","3","R",829,1 
"08013","0137.02","4","R",868,1 
"08013","0137.02","5","R",760,1 
"08013","0137.02","6","R",817,1 
"08013","0137.02","7","R",361,1 
"08013","0606.00","1","R",203,0.1821 
"08013","0606.00","1","U",912,0.8179 
"08013","0606.00","2","R",28,0.0134 
"08013","0606.00","2","U",2056,0.9866 
"08013","0606.00","3","U",2126,1 
"08013","0607.00","1","R",103,0.1922 
"08013","0607.00","1","U",433,0.8078 
"08013","0607.00","2","R",8,0.007 
"08013","0607.00","2","U",1143,0.993 
"08013","0607.00","3","U",1404,1 
"08013","0608.00","1","R",80,0.5882 
"08013","0608.00","1","U",56,0.4118 
"08013","0608.00","2","R",101,0.1384 
"08013","0608.00","2","U",629,0.8616 
"08013","0608.00","3","R",4,0.0027 
"08013","0608.00","3","U",1473,0.9973 
"08013","0608.00","4","U",751,1 
"08013","0608.00","5","R",7,0.0023 
"08013","0608.00","5","U",3006,0.9977 
"08013","0609.00","1","U",2340,1 
"08013","0609.00","2","U",1799,1 
"08013","0613.00","1","U",1483,1 
"08013","0613.00","2","U",1934,1 
"08013","0614.00","1","U",3990,1 
"08014","0300.00","1","U",1713,1 
"08014","0300.00","2","U",1665,1 
